"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT06","WT11"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-14",,,"0.00","0.0","0.0","46","28","35",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-15",,,"0.02","0.0","0.0","49","24","25",,,,,,,"    1"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-16",,,"0.34","0.3","0.0","28","24","25",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-17",,,"0.00","0.0","2.0","34","11","16",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-18",,,"0.00","0.0","2.0","31","15","24",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-19",,,"0.07","0.7","2.0","39","22","27",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-20",,,"0.02","0.0","2.0","35","19","21",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-21",,,"0.00","0.0","2.0","30","15","24",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-22",,,"0.00","0.0","1.0","36","19","23",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-23",,,"0.00","0.0","1.0","44","21","35",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-24",,,"0.00","0.0","0.0","53","33","42",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-25",,,"0.16","0.0","0.0","59","41","58",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-26",,,"0.06","0.0","0.0","65","57","64",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-27",,,"0.00","0.0","0.0","79","52","54",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-28",,,"1.30","0.0","0.0","65","40","42",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-29",,,"0.19","0.0","0.0","46","40","42",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-30",,,"0.00","0.0","0.0","53","30","32",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-01-31",,,"0.00","0.0","0.0","45","30","35",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-01",,,"0.00","0.0","0.0","45","34","37",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-02",,,"0.00","0.0","0.0","59","36","47",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-03",,,"0.00","0.0","0.0","53","32","37",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-04",,,"0.00","0.0","0.0","53","29","41",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-05",,,"0.00","0.0","0.0","55","33","34",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-06",,,"0.00","0.0","0.0","55","30","30",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-07",,,"0.00","0.0","0.0","47","30","32",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-08",,,"0.00","0.0","0.0","52","31","32",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-09",,,"0.00","0.0","0.0","60","32","43",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-10",,,"0.00","0.0","0.0","64","42","50",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-11",,,"0.25","0.0","0.0","59","50","52",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-12",,,"1.17","0.0","0.0","54","45","45",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-13",,,"1.00","0.0","0.0","47","38","39",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-14",,,"0.00",,,"50","37","38",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-15",,,"0.00",,,"54","30","42",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-16",,,"0.00",,,"55","40","43",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-17",,,"0.05","0.0","0.0","52","31","37",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-18",,,"0.00",,,"43","22","31",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-19",,,"0.00","0.0","0.0","51","30","35",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-20",,,"0.00","0.0","0.0","54","30","31",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-21",,,"0.00","0.0","0.0","52","28","29",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-22",,,"0.00","0.0","0.0","52","28","32",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-23",,,"0.00","0.0","0.0","58","32","49",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-24",,,"0.11","0.0","0.0","51","43","49",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-25",,,"0.22","0.0","0.0","50","27","31",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-26",,,"0.03","0.0","0.0","48","30","43",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-27",,,"0.00","0.0","0.0","64","43","49",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-28",,,"0.22","0.0","0.0","58","48","58",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-02-29",,,"0.19","0.0","0.0","60","30","46",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-01",,,"0.00","0.0","0.0","52","30","41",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-02",,,"0.88","0.0","0.0","54","39","44",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-03",,,"0.00","0.0","0.0","64","44","48",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-04",,,"0.00","0.0","0.0","61","48","50",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-05",,,"0.32","0.0","0.0","70","49","50",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-06",,,"0.03","0.0","0.0","64","50","52",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-07",,,"0.20","0.0","0.0","54","50","53",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-08",,,"0.00","0.0","0.0","69","45","46",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-09",,,"0.32","0.0","0.0","63","40","41",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-10",,,"0.73","0.0","0.0","50","40","44",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-11",,,"0.00","0.0","0.0","52","33","35",,,,,,,"    1"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-12",,,"0.00","0.0","0.0","60","33","47",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-13",,,"0.00","0.0","0.0","73","47","56",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-14",,,"0.00","0.0","0.0","75","54","58",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-15",,,"0.00","0.0","0.0","81","55","61",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-16",,,"0.18","0.0","0.0","63","45","51",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-17",,,"0.00","0.0","0.0","71","51","57",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-18",,,"0.00","0.0","0.0","72","42","43",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-19",,,"0.00","0.0","0.0","56","32","33",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-20",,,"0.00","0.0","0.0","55","32","41",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-21",,,"0.00","0.0","0.0","70","32","33",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-22",,,"0.00","0.0","0.0","56","32","35",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-23",,,"1.00","0.0","0.0","55","34","46",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-24",,,"0.00","0.0","0.0","62","28","32",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-25",,,"0.00","0.0","0.0","53","32","34",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-26",,,"0.00","0.0","0.0","60","33","35",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-27",,,"0.11","0.0","0.0","60","35","45",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-28",,,"0.35","0.0","0.0","51","44","46",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-29",,,"0.00","0.0","0.0","62","43","45",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-30",,,"0.00","0.0","0.0","67","45","53",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-03-31",,,"0.00","0.0","0.0","78","53","63",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-01",,,"0.07","0.0","0.0","70","52","53",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-02",,,"0.26","0.0","0.0","69","49","50",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-03",,,"0.25","0.0","0.0","58","45","46",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-04",,,"0.68","0.0","0.0","58","41","42",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-05",,,"0.00","0.0","0.0","57","38","41",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-06",,,"0.00","0.0","0.0","57","36","43",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-07",,,"0.00","0.0","0.0","56","40","41",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-08",,,"0.00","0.0","0.0","66","41","45",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-09",,,"0.00","0.0","0.0","75","45","62",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-10",,,"0.00","0.0","0.0","80","58","59",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-11",,,"0.00","0.0","0.0","80","58","60",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-12",,,"0.42","0.0","0.0","66","54","55",,,,,,,"    1"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-13",,,"0.00","0.0","0.0","68","51","53",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-14",,,"0.00","0.0","0.0","70","51","55",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-15",,,"0.00","0.0","0.0","84","55","70",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-16",,,"0.08","0.0","0.0","91","58","59",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-17",,,"0.00","0.0","0.0","77","55","56",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-18",,,"0.00","0.0","0.0","72","55","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-19",,,"0.00","0.0","0.0","86","56","56",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-20",,,"0.00","0.0","0.0","57","53","57",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-21",,,"0.00","0.0","0.0","75","44","44",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-22",,,"0.00","0.0","0.0","52","38","39",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-23",,,"0.00","0.0","0.0","64","39","48",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-24",,,"0.00","0.0","0.0","75","48","58",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-25",,,"0.00","0.0","0.0","76","48","48",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-26",,,"0.00","0.0","0.0","67","47","48",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-27",,,"0.00","0.0","0.0","62","48","49",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-28",,,"0.03","0.0","0.0","64","48","54",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-29",,,"0.00","0.0","0.0","87","54","63",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-04-30",,,"0.00","0.0","0.0","90","58","58",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-01",,,"0.00","0.0","0.0","83","58","63",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-02",,,"0.00","0.0","0.0","85","61","64",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-03",,,"0.00","0.0","0.0","90","64","67",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-04",,,"0.99","0.0","0.0","84","53","53",,,"    1","    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-05",,,"0.54","0.0","0.0","55","51","54",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-06",,,"0.03","0.0","0.0","63","54","60",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-07",,,"0.36","0.0","0.0","79","59","62",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-08",,,"0.00","0.0","0.0","79","60","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-09",,,"0.00","0.0","0.0","84","65","65",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-10",,,"0.06","0.0","0.0","77","56","57",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-11",,,"0.04","0.0","0.0","74","46","55",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-12",,,"0.27","0.0","0.0","68","46","60",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-13",,,"0.00","0.0","0.0","71","50","53",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-14",,,"0.16","0.0","0.0","77","53","59",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-15",,,"0.76","0.0","0.0","62","57","58",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-16",,,"0.06","0.0","0.0","68","57","60",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-17",,,"0.00","0.0","0.0","81","58","60",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-18",,,"1.69","0.0","0.0","69","58","59",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-19",,,"0.07","0.0","0.0","65","57","58",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-20",,,"0.00","0.0","0.0","74","58","60",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-21",,,"0.00","0.0","0.0","81","60","63",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-22",,,"0.00","0.0","0.0","83","62","64",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-23",,,"0.00","0.0","0.0","88","64","70",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-24",,,"0.00","0.0","0.0","85","67","69",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-25",,,"0.02","0.0","0.0","83","64","74",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-26",,,"0.00","0.0","0.0","84","65","67",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-27",,,"0.90","0.0","0.0","87","62","64",,,"    1","    1",,,"    1"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-28",,,"0.00","0.0","0.0","81","64","66",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-29",,,"0.00","0.0","0.0","82","58","61",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-30",,,"0.05","0.0","0.0","81","56","58",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-05-31",,,"0.00","0.0","0.0","79","52","57",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-01",,,"0.00","0.0","0.0","76","54","66",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-02",,,"0.00","0.0","0.0","81","59","67",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-03",,,"0.03","0.0","0.0","78","63","66",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-04",,,"0.00","0.0","0.0","85","65","69",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-05",,,"0.00","0.0","0.0","86","68","69",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-06",,,"0.14","0.0","0.0","83","67","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-07",,,"0.02","0.0","0.0","81","66","67",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-08",,,"0.00","0.0","0.0","85","61","70",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-09",,,"0.00","0.0","0.0","84","63","75",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-10",,,"0.00","0.0","0.0","88","61","66",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-11",,,"0.08","0.0","0.0","80","58","67",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-12",,,"0.00","0.0","0.0","78","57","62",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-13",,,"0.00","0.0","0.0","82","62","66",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-14",,,"0.00","0.0","0.0","90","65","77",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-15",,,"0.00","0.0","0.0","89","66","73",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-16",,,"0.00","0.0","0.0","86","62","82",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-17",,,"0.00","0.0","0.0","87","67","74",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-18",,,"0.00","0.0","0.0","92","68","75",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-19",,,"0.00","0.0","0.0","91","67","77",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-20",,,"0.00","0.0","0.0","90","67","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-21",,,"0.00","0.0","0.0","90","67","70",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-22",,,"0.00","0.0","0.0","96","70","85",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-23",,,"0.00","0.0","0.0","98","73","88",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-24",,,"0.00","0.0","0.0","97","73","81",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-25",,,"0.00","0.0","0.0","92","66","80",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-26",,,"0.00","0.0","0.0","93","69","83",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-27",,,"0.74","0.0","0.0","100","67","81",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-28",,,"0.00","0.0","0.0","89","68","73",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-29",,,"0.00","0.0","0.0","84","69","72",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-06-30",,,"0.00","0.0","0.0","91","72","81",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-01",,,"0.00","0.0","0.0","97","61","62",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-02",,,"0.00","0.0","0.0","80","59","70",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-03",,,"0.00","0.0","0.0","85","63","75",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-04",,,"0.00","0.0","0.0","92","70","83",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-05",,,"0.59","0.0","0.0","96","71","81",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-06",,,"0.00","0.0","0.0","98","72","83",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-07",,,"0.00","0.0","0.0","98","73","84",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-08",,,"0.00","0.0","0.0","92","71","75",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-09",,,"0.00","0.0","0.0","96","72","96",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-10",,,"0.00","0.0","0.0","99","75","80",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-11",,,"0.05","0.0","0.0","94","69","86",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-12",,,"0.05","0.0","0.0","92","68","69",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-13",,,"0.40","0.0","0.0","76","67","72",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-14",,,"0.00","0.0","0.0","91","72","79",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-15",,,"0.00","0.0","0.0","96","76","84",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-16",,,"0.00","0.0","0.0","101","75","83",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-17",,,"0.16","0.0","0.0","103","72","83",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-18",,,"0.26","0.0","0.0","98","71","77",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-19",,,"0.10","0.0","0.0","83","67","74",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-20",,,"0.00","0.0","0.0","86","70","73",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-21",,,"0.03","0.0","0.0","81","68","80",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-22",,,"0.63","0.0","0.0","91","68","69",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-23",,,"0.06","0.0","0.0","82","69","82",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-24",,,"1.61","0.0","0.0","90","70","74",,,"    1","    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-25",,,"0.04","0.0","0.0","87","71","71",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-26",,,"0.33","0.0","0.0","86","66","69",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-27",,,"0.00","0.0","0.0","81","64","69",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-28",,,"0.00","0.0","0.0","85","65","73",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-29",,,"0.00","0.0","0.0","89","67","72",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-30",,,"0.20","0.0","0.0","89","69","74",,,"    1","    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-07-31",,,"0.08","0.0","0.0","87","69","78",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-01",,,"0.69","0.0","0.0","92","70","77",,,,"    1",,,"    1"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-02",,,"0.00","0.0","0.0","93","75","85",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-03",,,"0.01","0.0","0.0","95","70","78",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-04",,,"0.08","0.0","0.0","90","68","72",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-05",,,"0.05","0.0","0.0","89","70","75",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-06",,,"0.00","0.0","0.0","92","72","73",,,"    1",,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-07",,,"0.00","0.0","0.0","89","71","76",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-08",,,"0.01","0.0","0.0","90","73","73",,,,"    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-09",,,"4.12","0.0","0.0","75","71","72",,,"    1","    1",,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-10",,,"0.02","0.0","0.0","89","72","79",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-11",,,"0.00","0.0","0.0","90","66","74",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-12",,,"0.00","0.0","0.0","83","65","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-13",,,"0.00","0.0","0.0","84","64","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-14",,,"0.00","0.0","0.0","84","62","66",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-15",,,"0.00","0.0","0.0","86","63","64",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-16",,,"0.00","0.0","0.0","87","64","68",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-17",,,"0.00","0.0","0.0","87","68","71",,,,,,,
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2024-08-18",,,"0.00","0.0","0.0","88","68","79",,,,,,,
